ResponseId,Age,Gender,Sexuality,Country,EdLevel,LearnCode,Employment,ConvertedCompYearly,YearsLearnPro,Degree
34837,18-24 years old,Man,Straight / Heterosexual,Brazil,"Associate degree (A.A., A.S., etc.)",Both,Employed,3432.0,2.0,Yes
34838,25-34 years old,Man,Straight / Heterosexual,Colombia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,22956.0,6.0,Yes
34846,25-34 years old,Man,LGBT / Non-hetero,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,Employed,,4.0,Yes
34895,25-34 years old,Man,Straight / Heterosexual,Brazil,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Non-traditional,Employed,15120.0,6.0,Yes
34896,25-34 years old,Man,LGBT / Non-hetero,Argentina,Some college/university study without earning a degree,Non-traditional,Employed,100000.0,3.0,No
34903,25-34 years old,Man,Straight / Heterosexual,El Salvador,"Professional degree (JD, MD, etc.)",Both,Employed,7200.0,2.0,Yes
34905,25-34 years old,Man,Straight / Heterosexual,Chile,Some college/university study without earning a degree,Non-traditional,Employed,,1.0,No
34917,18-24 years old,Man,Straight / Heterosexual,Guatemala,Some college/university study without earning a degree,Both,Employed,14940.0,3.0,No
34920,18-24 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Not employed,,,Yes
34923,18-24 years old,Man,Straight / Heterosexual,Spain,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Non-traditional,Student,,,No
34935,25-34 years old,Man,LGBT / Non-hetero,Peru,"Professional degree (JD, MD, etc.)",Both,Employed,7092.0,6.0,Yes
34951,> 45 years old,Man,Straight / Heterosexual,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,48480.0,5.0,Yes
34974,25-34 years old,Man,LGBT / Non-hetero,El Salvador,"Professional degree (JD, MD, etc.)",Non-traditional,Employed,18000.0,8.0,Yes
35007,25-34 years old,Man,Straight / Heterosexual,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,7752.0,6.0,Yes
35018,18-24 years old,Man,LGBT / Non-hetero,Ecuador,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,12000.0,4.0,Yes
35029,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,18696.0,1.0,Yes
35047,25-34 years old,Man,LGBT / Non-hetero,Peru,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,21288.0,5.0,Yes
35049,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,19788.0,4.0,Yes
35053,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,"Independent contractor, freelancer, or self-employed",100000.0,3.0,Yes
35057,25-34 years old,Woman,Straight / Heterosexual,Ecuador,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,19200.0,2.0,Yes
35066,> 45 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,20616.0,5.0,Yes
35077,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,8244.0,6.0,Yes
35079,35-44 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,23364.0,3.0,Yes
35081,25-34 years old,Man,Straight / Heterosexual,Ecuador,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,19500.0,4.0,Yes
35104,25-34 years old,Man,Straight / Heterosexual,Ecuador,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,72000.0,1.0,Yes
35106,25-34 years old,Man,Straight / Heterosexual,Ecuador,Some college/university study without earning a degree,Non-traditional,Employed,78000.0,5.0,No
35110,18-24 years old,Man,Straight / Heterosexual,Argentina,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,22800.0,3.0,Yes
35118,18-24 years old,Man,LGBT / Non-hetero,Peru,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,5676.0,3.5,Yes
35123,18-24 years old,Man,Straight / Heterosexual,Uruguay,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Non-traditional,Employed,15768.0,9.5,No
35126,25-34 years old,Man,LGBT / Non-hetero,Argentina,Some college/university study without earning a degree,Non-traditional,Employed,29196.0,2.0,No
35136,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Traditional,Employed,21996.0,7.0,Yes
35137,18-24 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,5496.0,2.5,Yes
35153,25-34 years old,Man,Straight / Heterosexual,Ecuador,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Traditional,Employed,16800.0,7.0,Yes
35162,25-34 years old,Man,Straight / Heterosexual,Uruguay,Some college/university study without earning a degree,Both,Employed,31524.0,5.0,No
35172,35-44 years old,Man,Straight / Heterosexual,Brazil,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Both,Employed,65000.0,1.0,Yes
35173,25-34 years old,Man,Straight / Heterosexual,Argentina,Primary/elementary school,Non-traditional,Employed,50604.0,5.0,No
35182,25-34 years old,Man,Straight / Heterosexual,Guatemala,Some college/university study without earning a degree,Both,Employed,24000.0,7.0,No
35200,25-34 years old,Man,LGBT / Non-hetero,Mexico,"Professional degree (JD, MD, etc.)",Non-traditional,"Independent contractor, freelancer, or self-employed",16800.0,4.0,Yes
35203,35-44 years old,Man,Straight / Heterosexual,Mexico,"Professional degree (JD, MD, etc.)",Both,Employed,32319.0,5.0,Yes
35214,25-34 years old,Man,Straight / Heterosexual,Peru,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,10644.0,3.0,Yes
35216,35-44 years old,Man,Straight / Heterosexual,Peru,Some college/university study without earning a degree,Non-traditional,"Independent contractor, freelancer, or self-employed",36000.0,5.0,No
35220,18-24 years old,Man,Straight / Heterosexual,Brazil,Some college/university study without earning a degree,Both,Employed,15120.0,1.0,No
35223,25-34 years old,Man,Straight / Heterosexual,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Traditional,"Independent contractor, freelancer, or self-employed",2700.0,5.0,Yes
35225,18-24 years old,Man,Straight / Heterosexual,Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,"Independent contractor, freelancer, or self-employed",,4.0,Yes
35227,35-44 years old,Man,Straight / Heterosexual,Mexico,Some college/university study without earning a degree,Both,Employed,19392.0,8.0,No
35229,25-34 years old,Man,Straight / Heterosexual,Brazil,Some college/university study without earning a degree,Both,Employed,49476.0,4.0,No
35233,25-34 years old,Man,Straight / Heterosexual,Brazil,"Associate degree (A.A., A.S., etc.)",Non-traditional,Employed,27492.0,4.0,Yes
35254,> 45 years old,Man,Straight / Heterosexual,Mexico,Some college/university study without earning a degree,Traditional,Employed,28010.0,1.0,No
35258,25-34 years old,Man,Straight / Heterosexual,Brazil,Some college/university study without earning a degree,Non-traditional,Employed,32988.0,0.0,No
35259,18-24 years old,Man,Straight / Heterosexual,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Traditional,Employed,12924.0,4.0,Yes
35266,35-44 years old,Man,Straight / Heterosexual,Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,,16.0,Yes
35268,18-24 years old,Man,Straight / Heterosexual,Argentina,Some college/university study without earning a degree,Non-traditional,Employed,18684.0,1.0,No
35273,25-34 years old,Man,Straight / Heterosexual,Brazil,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Both,Employed,15120.0,7.0,Yes
35274,> 45 years old,Man,Straight / Heterosexual,Argentina,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Both,"Independent contractor, freelancer, or self-employed",,10.0,Yes
35311,25-34 years old,Man,Straight / Heterosexual,Brazil,Something else,Non-traditional,Employed,20616.0,5.0,No
35315,25-34 years old,Man,LGBT / Non-hetero,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,"Independent contractor, freelancer, or self-employed",8244.0,6.0,Yes
35329,25-34 years old,Man,Straight / Heterosexual,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,20532.0,9.0,Yes
35333,25-34 years old,Man,Straight / Heterosexual,Ecuador,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,31200.0,3.0,Yes
35337,25-34 years old,Man,Straight / Heterosexual,Argentina,Some college/university study without earning a degree,Both,"Independent contractor, freelancer, or self-employed",42000.0,3.0,No
35342,18-24 years old,Man,Straight / Heterosexual,Uruguay,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,"Independent contractor, freelancer, or self-employed",30000.0,3.0,Yes
35349,25-34 years old,Man,Straight / Heterosexual,Brazil,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Non-traditional,Employed,17184.0,5.0,No
35384,25-34 years old,Man,Straight / Heterosexual,Ecuador,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Non-traditional,Employed,21600.0,4.0,Yes
35392,18-24 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Student,,,Yes
35401,25-34 years old,Man,LGBT / Non-hetero,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Student,,,Yes
35416,25-34 years old,Man,Straight / Heterosexual,Spain,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Both,Employed,32429.0,3.0,Yes
35430,25-34 years old,Man,Straight / Heterosexual,Argentina,Some college/university study without earning a degree,Both,Student,,,No
35443,> 45 years old,Woman,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,,2.0,Yes
35459,35-44 years old,Man,Straight / Heterosexual,Argentina,Some college/university study without earning a degree,Both,Employed,78000.0,8.0,No
35461,25-34 years old,Man,Straight / Heterosexual,Costa Rica,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Both,Employed,36000.0,2.0,Yes
35463,25-34 years old,Man,Straight / Heterosexual,Brazil,Some college/university study without earning a degree,Non-traditional,Employed,41232.0,1.0,No
35475,25-34 years old,Man,Straight / Heterosexual,Colombia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,56496.0,2.0,Yes
35488,35-44 years old,Man,LGBT / Non-hetero,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,68724.0,0.0,Yes
35491,25-34 years old,Man,Straight / Heterosexual,Argentina,Some college/university study without earning a degree,Non-traditional,Employed,36400.0,4.0,No
35492,25-34 years old,Man,Straight / Heterosexual,Uruguay,Some college/university study without earning a degree,Both,Employed,47292.0,4.0,No
35503,18-24 years old,Man,Straight / Heterosexual,Ecuador,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Traditional,Employed,14400.0,8.0,Yes
35504,18-24 years old,Man,Straight / Heterosexual,Mexico,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Both,Student,,,No
35519,Under 18 years old,Man,LGBT / Non-hetero,Costa Rica,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Non-traditional,"Independent contractor, freelancer, or self-employed",,,No
35523,25-34 years old,Other,LGBT / Non-hetero,Argentina,"Professional degree (JD, MD, etc.)",Non-traditional,Employed,36000.0,2.0,Yes
35527,25-34 years old,Man,Straight / Heterosexual,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,38784.0,6.0,Yes
35578,18-24 years old,Man,Straight / Heterosexual,Chile,"Associate degree (A.A., A.S., etc.)",Non-traditional,Employed,22800.0,5.0,Yes
35582,25-34 years old,Man,LGBT / Non-hetero,Uruguay,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,44660.0,10.0,Yes
35589,18-24 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Not employed,,,Yes
35593,18-24 years old,Man,Straight / Heterosexual,Brazil,"Associate degree (A.A., A.S., etc.)",Non-traditional,Employed,7692.0,5.0,Yes
35607,25-34 years old,Man,Straight / Heterosexual,Brazil,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Non-traditional,Employed,41232.0,5.0,Yes
35616,35-44 years old,Man,Straight / Heterosexual,Colombia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,26484.0,4.0,Yes
35625,25-34 years old,Man,Straight / Heterosexual,Brazil,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Traditional,Employed,40800.0,2.0,Yes
35635,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,32988.0,6.0,Yes
35650,> 45 years old,Man,Straight / Heterosexual,Peru,"Professional degree (JD, MD, etc.)",Both,"Independent contractor, freelancer, or self-employed",24000.0,8.0,Yes
35652,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,32070.0,7.0,Yes
35655,35-44 years old,Man,Straight / Heterosexual,Uruguay,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,"Independent contractor, freelancer, or self-employed",60000.0,3.0,Yes
35664,25-34 years old,Man,Straight / Heterosexual,Colombia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,30012.0,4.0,Yes
35679,18-24 years old,Man,Straight / Heterosexual,Brazil,Some college/university study without earning a degree,Both,Student,,,No
35694,Under 18 years old,Man,Straight / Heterosexual,Argentina,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Non-traditional,"Independent contractor, freelancer, or self-employed",,,No
35695,25-34 years old,Man,Straight / Heterosexual,Spain,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Both,"Independent contractor, freelancer, or self-employed",,1.0,Yes
35700,18-24 years old,Man,Straight / Heterosexual,Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Traditional,Student,,,Yes
35722,18-24 years old,Man,Straight / Heterosexual,Argentina,"Associate degree (A.A., A.S., etc.)",Non-traditional,Employed,14988.0,4.0,Yes
35726,25-34 years old,Man,LGBT / Non-hetero,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,8244.0,1.0,Yes
35738,25-34 years old,Man,Straight / Heterosexual,Mexico,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Both,Employed,40716.0,8.0,Yes
35747,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,16560.0,5.0,Yes
35749,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,21996.0,4.0,Yes
35778,25-34 years old,Man,LGBT / Non-hetero,Spain,"Professional degree (JD, MD, etc.)",Traditional,Employed,6480.0,5.0,Yes
35801,18-24 years old,Other,LGBT / Non-hetero,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,24739.0,5.0,Yes
35810,> 45 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,60480.0,15.0,Yes
35825,25-34 years old,Man,Straight / Heterosexual,Brazil,"Associate degree (A.A., A.S., etc.)",Traditional,Employed,8796.0,0.0,Yes
35832,25-34 years old,Man,Straight / Heterosexual,Colombia,Some college/university study without earning a degree,Both,Employed,14124.0,2.0,No
35839,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,43980.0,3.0,Yes
35840,18-24 years old,Man,LGBT / Non-hetero,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,12924.0,5.0,Yes
35841,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,9900.0,3.0,Yes
35852,25-34 years old,Man,Straight / Heterosexual,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,155136.0,5.0,Yes
35857,25-34 years old,Woman,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,19932.0,0.0,Yes
35860,35-44 years old,Man,Straight / Heterosexual,Spain,"Other doctoral degree (Ph.D., Ed.D., etc.)",Non-traditional,"Independent contractor, freelancer, or self-employed",70264.0,15.0,Yes
35870,35-44 years old,Man,Straight / Heterosexual,Argentina,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,76800.0,7.0,Yes
35877,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,137436.0,5.0,Yes
35892,25-34 years old,Man,LGBT / Non-hetero,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,6464.0,3.0,Yes
35907,35-44 years old,Man,Straight / Heterosexual,Argentina,Some college/university study without earning a degree,Non-traditional,"Independent contractor, freelancer, or self-employed",19464.0,3.0,No
35909,35-44 years old,Man,Straight / Heterosexual,Argentina,Some college/university study without earning a degree,Non-traditional,Employed,42000.0,5.0,No
35911,35-44 years old,Man,Straight / Heterosexual,Mexico,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Both,Employed,,11.0,Yes
35914,18-24 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Traditional,Student,,,Yes
35917,25-34 years old,Man,Straight / Heterosexual,Mexico,Some college/university study without earning a degree,Non-traditional,Employed,32319.0,0.0,No
35936,35-44 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,"Independent contractor, freelancer, or self-employed",,6.0,Yes
35942,Under 18 years old,Man,Straight / Heterosexual,Peru,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Non-traditional,Student,,,No
35944,18-24 years old,Man,Straight / Heterosexual,Argentina,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Non-traditional,Student,,,No
35945,25-34 years old,Man,Straight / Heterosexual,Colombia,Some college/university study without earning a degree,Non-traditional,Employed,27192.0,2.0,No
